280,NULL,50,EXPENSE REPORT - CREATE,10684,2024-04-02 15:06:20.010,NULL,NULL,1
281,NULL,50,EXPENSE REPORT - FOR APPROVAL,10684,2024-04-02 15:06:25.110,NULL,NULL,1
282,NULL,50,EXPENSE REPORT - DENIED,10684,2024-04-02 15:07:04.983,NULL,NULL,1
283,NULL,50,EXPENSE REPORT - APPROVE,10684,2024-04-02 15:07:11.570,NULL,NULL,1
284,NULL,50,EXPENSE REPORT - SUBMITTED,10684,2024-04-02 15:07:16.573,NULL,NULL,1
285,NULL,50,EXPENSE REPORT - PENDING,10684,2024-04-02 15:07:21.423,NULL,NULL,1
286,NULL,50,ITINERARY MANAGEMENT - ROUTE SCHED,10684,2024-04-02 15:07:26.327,NULL,NULL,1
287,NULL,50,ITINERARY MANAGEMENT - ROUTE ARRANGEMENT,10684,2024-04-02 15:07:31.540,NULL,NULL,1
288,NULL,50,MASTERDATA MAINTENANCE - CHANGE PASSWORD,10684,2024-04-02 15:07:36.510,NULL,NULL,1
289,NULL,50,MASTERDATA MAINTENANCE - CUSTOMER INFO,10684,2024-04-02 15:07:41.463,NULL,NULL,1
290,NULL,50,MASTERDATA MAINTENANCE - PRICE SURVEY,10684,2024-04-02 15:07:47.003,NULL,NULL,1
291,NULL,50,MASTERDATA MAINTENANCE - CUSTOMER ORDER UOM,10684,2024-04-02 15:07:52.487,NULL,NULL,1
292,NULL,50,MASTERDATA MAINTENANCE - MATERIAL EXPIRATION,10684,2024-04-02 15:07:58.050,NULL,NULL,1
293,NULL,50,MASTERDATA MAINTENANCE - CUSTOMER STOCK LEVEL,10684,2024-04-02 15:08:04.707,NULL,NULL,1
294,NULL,50,MASTERDATA MAINTENANCE - MASTERDATA MAINTENANCE,10684,2024-04-02 15:08:09.560,NULL,NULL,1
295,NULL,50,MASTERDATA MAINTENANCE - EXPENSE TYPE,10684,2024-04-02 15:08:14.410,NULL,NULL,1
296,NULL,50,MASTERDATA MAINTENANCE - FIELD REPORT TYPE,10684,2024-04-02 15:08:19.790,NULL,NULL,1
297,NULL,50,MASTERDATA MAINTENANCE - DISPLAY TYPE,10684,2024-04-02 15:08:25.367,NULL,NULL,1
298,NULL,50,MASTERDATA MAINTENANCE - OUTLET SELLING PRICE,10684,2024-04-02 15:08:30.590,NULL,NULL,1
299,NULL,50,MASTERDATA MAINTENANCE - COMPETITORS SELLING PRICE,10684,2024-04-02 15:08:36.800,NULL,NULL,1
300,NULL,50,MASTERDATA MAINTENANCE - ACTIVITY TYPE,10684,2024-04-02 15:08:42.010,NULL,NULL,1
301,NULL,50,MERCHANDISER DATABASE - MERCHANDISER DATABASE,10684,2024-04-02 15:08:47.243,NULL,NULL,1
302,NULL,50,PRICE SURVEY - PRICE SURVEY,10684,2024-04-02 15:08:52.763,NULL,NULL,1
303,NULL,50,PRICE SURVEY - COMPETITORS PRICE SURVEY,10684,2024-04-02 15:08:57.907,NULL,NULL,1
304,NULL,50,PRICE SURVEY - OUTLET SELLING PRICE,10684,2024-04-02 15:09:03.400,NULL,NULL,1
305,NULL,50,REPORTS - DAILY ATTENDANCE,10684,2024-04-02 15:09:08.810,NULL,NULL,1
306,NULL,50,REPORTS - SALES REPORTS,10684,2024-04-02 15:09:13.810,NULL,NULL,1
307,NULL,50,REPORTS - ACTIVITY REPORTS,10684,2024-04-02 15:09:19.383,NULL,NULL,1
308,NULL,50,REPORTS - DISPLAY REPORTS,10684,2024-04-02 15:09:24.610,NULL,NULL,1
309,NULL,50,REPORTS - FIELD REPORTS,10684,2024-04-02 15:09:29.653,NULL,NULL,1
310,NULL,50,REPORTS - REPORTS,10684,2024-04-02 15:09:34.583,NULL,NULL,1
311,NULL,50,SALES REPORTS BY CHANNEL - SALES REPORTS,10684,2024-04-02 15:09:42.250,NULL,NULL,1
312,NULL,50,SYNCHING - SYNCHING,10684,2024-04-02 15:09:47.213,NULL,NULL,1
